Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T058_010,SE_T059_001,SE_T061_001,SE_T062_001,SE_T063_001,SE_T064_001,SE_T065_001,SE_T065_002,SE_T065_003,SE_T065_004,SE_T065_005,SE_T065_006,SE_T065_007,SE_T066_001,SE_T066_002,SE_T066_003,SE_T066_004,SE_T066_005,SE_T066_006,SE_T066_007,SE_T066_008,SE_T066_009,SE_T066_010,SE_T066_011,SE_T066_012,SE_T066_013,SE_T066_014,SE_T066_015,SE_T066_016,SE_T066_017,SE_T066_018,SE_T067_001,SE_T067_002,SE_T067_003,SE_T074_001,SE_T074_002,SE_T074_003,SE_T075_001,SE_T075_002,SE_T075_003,SE_T076_001,SE_T076_002,SE_T076_003,SE_T077_001,SE_T077_002,SE_T077_003,SE_T078_001,SE_T078_002,SE_T078_003,SE_T079_001,SE_T079_002,SE_T079_003,SE_T080_001,SE_T080_002,SE_T080_003,SE_T081_001,SE_T081_002,SE_T081_003,SE_T082_001,SE_T082_002,SE_T082_003,SE_T083_001,SE_T084_001,SE_T085_001,SE_T086_001,SE_T087_001,SE_T088_001,SE_T089_001,SE_T090_001,SE_T091_001,SE_T092_001
"32003003242","14000US32003003242","Census Tract 32.42, Clark County, Nevada","Census Tract 32.42, Clark County, Nevada","nv","140","00","ACSSF","0001634",,,,,"32","003",,,,"003242",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703,1703,1660.004,1.02590089220491,550,19,0,0,0,0,0,0,8,0,48,65,113,81,39,97,80,112778,112778,113472,51875,,,,,,86250,114514,133241.090909091,121434,143550.730688935,78011,57419.7183098592,65045,69135,90714,23068,43333,66622,16094,67169,54167,80069,51793,92260,62731,89770,54167,89663,69038,121949,49875,60724,,13846,26875,67365,63611,112778,114792,78352,550,515,35,550,492,58,550,47,503,550,133,417,550,91,459,550,0,550,550,0,550,550,66,484,550,62,488,42933,50820,19403,,,,,5378,31047,51206
"32003003243","14000US32003003243","Census Tract 32.43, Clark County, Nevada","Census Tract 32.43, Clark County, Nevada","nv","140","00","ACSSF","0001635",,,,,"32","003",,,,"003243",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4374,4374,8119.323,0.5387148511885,1474,67,0,26,29,30,23,100,22,56,74,155,192,300,130,140,130,94219,94219,101224,50313,,95066,,59750,188456,59667,101250,104953.867028494,104423,114171.120689655,39675,70518.4713375796,39947,51146,70056,25147,32750,50000,12557,50253,29737,38125,48607,63889,88333,55446,,39940,50216,77708,111080,42904,29276,31296,41278,52146,66250,94219,102423,71477,1474,1258,216,1474,1226,248,1474,130,1344,1474,269,1205,1474,351,1123,1474,0,1474,1474,0,1474,1474,212,1262,1474,276,1198,35766,38610,17211,,40534,,34609,3810,24257,40226
"32003003244","14000US32003003244","Census Tract 32.44, Clark County, Nevada","Census Tract 32.44, Clark County, Nevada","nv","140","00","ACSSF","0001636",,,,,"32","003",,,,"003244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3155,3155,5882.307,0.536354222490606,1146,21,15,22,37,21,27,124,107,31,190,138,164,161,74,14,0,59179,59179,58731,47614,,77292,,,,86333,54897,67489.092495637,66535,73539.7435897436,53300,48652.7777777778,36318,36733,53291,16310,35731,41085,15509,41887,55707,39020,44464,49583,26591,47667,55707,39454,55547,49292,11875,40943,,37083,39569,52651,40114,59179,65272,41190,1146,1078,68,1146,1070,76,1146,106,1040,1146,144,1002,1146,206,940,1146,90,1056,1146,19,1127,1146,132,1014,1146,98,1048,24895,24878,19724,,29661,,29396,11658,21064,25965
"32003003245","14000US32003003245","Census Tract 32.45, Clark County, Nevada","Census Tract 32.45, Clark County, Nevada","nv","140","00","ACSSF","0001637",,,,,"32","003",,,,"003245",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4619,4619,8702.35,0.530776204368514,1543,92,8,47,59,64,71,24,41,93,37,227,322,143,151,152,12,75354,75354,75854,64564,,39688,143362,68750,66053,76131,73917,77853.9209332469,76563,84564.7628267183,64826,63043.9215686274,35895,41424,52627,20173,31420,41002,12745,40793,30345,31302,42372,64111,75560,43091,38906,34712,42841,64591,76343,37083,6653,30104,41761,27273,75208,75354,81705,33798,1543,1428,115,1543,1348,195,1543,170,1373,1543,197,1346,1543,296,1247,1543,30,1513,1543,21,1522,1543,249,1294,1543,224,1319,26743,29638,29861,,20638,37535,18714,10322,25020,30378
"32003003246","14000US32003003246","Census Tract 32.46, Clark County, Nevada","Census Tract 32.46, Clark County, Nevada","nv","140","00","ACSSF","0001638",,,,,"32","003",,,,"003246",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3793,3793,7147.807,0.530652265570342,1635,57,128,29,78,24,22,195,34,115,105,215,255,230,75,73,0,61155,61155,60890,65202,,48906,,,108561,60694,61484,66713.3333333333,70000,73558.7272727273,39543,48622.6168224299,36329,41442,48250,15610,27727,38004,12152,39317,35605,33844,38350,46099,56250,46262,,40950,45901,47198,95625,34178,35806,29773,32456,31250,56098,61155,77212,41607,1635,1403,232,1635,1393,242,1635,49,1586,1635,330,1305,1635,343,1292,1635,30,1605,1635,0,1635,1635,206,1429,1635,205,1430,29765,30655,42178,,26290,13032,5472,23319,26475,32468
"32003003247","14000US32003003247","Census Tract 32.47, Clark County, Nevada","Census Tract 32.47, Clark County, Nevada","nv","140","00","ACSSF","0001639",,,,,"32","003",,,,"003247",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3856,3856,6900.502,0.55879988633152,1701,86,32,12,90,21,10,40,67,85,239,229,221,110,99,256,104,69271,69271,72965,60880,47000,46477,,,92216,73750,73837,94437.9188712522,79286,107108.617424242,53922,71015.8139534884,41686,46808,62241,31111,35996,51189,23063,44013,20188,34896,50194,45438,78935,55069,10679,55598,61203,41667,72788,38750,,14688,37935,46438,85000,69271,85080,62500,1701,1429,272,1701,1291,410,1701,275,1426,1701,559,1142,1701,512,1189,1701,22,1679,1701,33,1668,1701,274,1427,1701,314,1387,42227,44373,17047,,23202,,,28106,21325,47470
"32003003248","14000US32003003248","Census Tract 32.48, Clark County, Nevada","Census Tract 32.48, Clark County, Nevada","nv","140","00","ACSSF","0001640",,,,,"32","003",,,,"003248",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2961,2961,6421.78,0.46108707839573,1152,0,0,51,14,185,20,57,86,0,56,77,152,168,60,118,108,80948,80948,80431,29940,,153250,,,,44688,83750,109552.517361111,85313,122737.005988024,43827,68831.2302839117,36194,51917,83036,20580,19103,39750,14753,42977,22375,53413,24779,43719,108977,53947,,53750,43333,44641,127054,27237,21625,34205,16250,35655,78864,80948,90298,44250,1152,1043,109,1152,989,163,1152,167,985,1152,314,838,1152,467,685,1152,73,1079,1152,82,1070,1152,303,849,1152,133,1019,43487,44208,29328,,66144,,,37433,23526,46617
"32003003249","14000US32003003249","Census Tract 32.49, Clark County, Nevada","Census Tract 32.49, Clark County, Nevada","nv","140","00","ACSSF","0001641",,,,,"32","003",,,,"003249",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3425,3425,6029.492,0.568041241889924,1225,45,35,12,0,16,31,14,24,118,81,206,197,104,96,40,206,78286,78286,78982,250001,,68458,,,,46696,82059,158987.510204082,81029,172540.845070423,60670,98987.4458874459,30154,54428,61667,30625,24479,28024,13333,34871,29141,30925,23017,52202,49279,60581,,51089,53452,62548,250001,23103,62697,25433,20175,40357,11386,78286,93750,61994,1225,1089,136,1225,1077,148,1225,76,1149,1225,357,868,1225,161,1064,1225,16,1209,1225,0,1225,1225,237,988,1225,183,1042,58974,62601,,,30740,,,51806,19443,70354
"32003003250","14000US32003003250","Census Tract 32.50, Clark County, Nevada","Census Tract 32.50, Clark County, Nevada","nv","140","00","ACSSF","0001642",,,,,"32","003",,,,"003250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5430,5430,7063.352,0.768756843661052,2095,56,10,71,74,12,70,109,76,48,121,285,506,273,88,90,206,80242,80242,77750,70758,,81743,,93636,,68958,78859,96287.4940334129,80268,93842.3569023569,69674,93182.4590163934,35026,46182,70735,13692,31385,41994,25410,42233,76417,35721,40082,43466,75455,55429,33750,40608,48365,88125,110313,32823,103389,34018,35323,31230,32089,80242,91667,70038,2095,1810,285,2095,1753,342,2095,190,1905,2095,543,1552,2095,500,1595,2095,87,2008,2095,20,2075,2095,330,1765,2095,335,1760,37769,40635,34098,,31974,,23901,12031,33060,41308
"32003003251","14000US32003003251","Census Tract 32.51, Clark County, Nevada","Census Tract 32.51, Clark County, Nevada","nv","140","00","ACSSF","0001643",,,,,"32","003",,,,"003251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580,2580,5385.172,0.4790933394286,981,0,0,49,0,0,17,16,16,15,17,141,66,223,161,119,141,109754,109754,111736,61324,,,,,,71181,118333,147749.235474006,125700,166866.921119593,67417,70690.2564102564,51574,77199,86736,26576,36625,47147,21250,60250,,40573,50431,48304,90179,77276,,100549,75472,64975,126083,37321,,24453,46218,31520,83005,109754,115547,108679,981,851,130,981,801,180,981,123,858,981,293,688,981,289,692,981,0,981,981,35,946,981,231,750,981,111,870,57018,58562,33425,,93948,,,26994,36000,62355
"32003003252","14000US32003003252","Census Tract 32.52, Clark County, Nevada","Census Tract 32.52, Clark County, Nevada","nv","140","00","ACSSF","0001644",,,,,"32","003",,,,"003252",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4981,4981,7316.803,0.680761841367605,1835,34,87,9,41,74,32,40,108,84,201,210,285,298,107,113,112,74375,74375,78895,35074,,75907,,,,62175,80703,94053.8964577657,77933,102204.641044235,61131,64496.4912280702,35855,37750,57160,18750,35032,55129,15536,53474,26193,35328,47458,56167,57364,57271,43382,45547,56649,60333,93095,42269,25511,21756,37056,51615,53571,74375,93646,55463,1835,1515,320,1835,1440,395,1835,217,1618,1835,518,1317,1835,507,1328,1835,46,1789,1835,0,1835,1835,354,1481,1835,145,1690,35231,39735,12688,,20968,,,12095,22964,41207
"32003003253","14000US32003003253","Census Tract 32.53, Clark County, Nevada","Census Tract 32.53, Clark County, Nevada","nv","140","00","ACSSF","0001645",,,,,"32","003",,,,"003253",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3490,3490,4881.299,0.714973582889187,1337,57,26,36,53,65,40,104,78,45,70,139,277,108,146,54,39,72682,72682,73043,77589,116319,46972,,,21833,82753,67100,80228.047868362,83299,86074.9417249417,44968,68373.4864300626,31662,34787,44731,15809,30024,36393,15000,36696,30125,23531,43276,36078,52813,44860,14441,22000,44698,45909,168929,30898,30417,23719,33636,35043,46810,72682,82642,50000,1337,1170,167,1337,1170,167,1337,66,1271,1337,219,1118,1337,299,1038,1337,24,1313,1337,64,1273,1337,222,1115,1337,212,1125,31389,34379,31768,63776,20169,,,15943,17021,42127
"32003003254","14000US32003003254","Census Tract 32.54, Clark County, Nevada","Census Tract 32.54, Clark County, Nevada","nv","140","00","ACSSF","0001646",,,,,"32","003",,,,"003254",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3527,3527,7328.971,0.481240839725898,1406,25,47,111,24,61,111,56,109,43,117,144,290,163,65,26,14,59844,59844,61037,55761,,46667,,67269,36417,81915,55926,66810.6685633001,79732,78765.7453109576,36917,34728.4987277354,32662,40744,51964,31250,25784,40285,14331,39508,40703,31506,40703,49661,65234,43605,40793,40197,50286,77452,,30565,40543,27250,38355,39231,49609,59844,68587,40244,1406,1120,286,1406,1055,351,1406,158,1248,1406,260,1146,1406,424,982,1406,103,1303,1406,88,1318,1406,264,1142,1406,54,1352,27074,28478,26832,,20471,,25541,17100,20011,30075
"32003003260","14000US32003003260","Census Tract 32.60, Clark County, Nevada","Census Tract 32.60, Clark County, Nevada","nv","140","00","ACSSF","0001647",,,,,"32","003",,,,"003260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3406,3406,8895.797,0.382877449625249,1545,91,59,27,96,82,107,75,88,120,91,383,171,57,65,12,21,54554,54554,49440,65457,,54732,,39167,41838,40809,57981,57265.3074433657,60826,64819.0307328605,45720,46469.3848354793,27173,34250,40378,20476,22755,34410,16078,30513,13942,25813,31183,35625,39047,38785,,22442,43922,50952,39004,25686,12933,26192,30045,21042,65208,54554,58723,50703,1545,1269,276,1545,1160,385,1545,247,1298,1545,348,1197,1545,423,1122,1545,51,1494,1545,51,1494,1545,337,1208,1545,196,1349,27143,27306,37650,,23509,,19378,24594,12158,29869
"32003003261","14000US32003003261","Census Tract 32.61, Clark County, Nevada","Census Tract 32.61, Clark County, Nevada","nv","140","00","ACSSF","0001648",,,,,"32","003",,,,"003261",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2819,2819,6072.932,0.464190953780481,1157,77,86,31,114,34,64,41,67,46,169,237,23,76,0,47,45,52781,52781,52212,120909,41893,66250,,,13807,63222,46076,68097.4070872947,58417,85934.4387755102,26736,29132.7077747989,27158,25816,30186,14063,31598,39531,20861,32036,26319,32413,28824,55027,250001,30014,25778,30861,12440,55951,250001,36324,47821,35500,41020,38750,,52781,57021,35227,1157,917,240,1157,901,256,1157,101,1056,1157,219,938,1157,329,828,1157,60,1097,1157,57,1100,1157,216,941,1157,152,1005,28345,26310,9981,,59310,,18528,12230,18364,30353
"32003003262","14000US32003003262","Census Tract 32.62, Clark County, Nevada","Census Tract 32.62, Clark County, Nevada","nv","140","00","ACSSF","0001649",,,,,"32","003",,,,"003262",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2826,2826,3222.315,0.877009082667565,1699,29,49,203,90,127,82,61,97,122,131,151,232,136,55,43,91,49095,49095,47586,73542,,111111,,,,,48017,70945.2030606239,63750,78192.4102564103,29500,61185.4972375691,27384,34769,56000,33308,19544,70694,16941,20504,,13125,15231,43125,22279,16906,,13625,15938,48750,21667,21970,,2499,14125,43125,58235,49095,52957,19939,1699,571,1128,1699,541,1158,1699,102,1597,1699,944,755,1699,1502,197,1699,29,1670,1699,10,1689,1699,948,751,1699,326,1373,42791,42420,45271,,53204,,,,,42505
"32003003303","14000US32003003303","Census Tract 33.03, Clark County, Nevada","Census Tract 33.03, Clark County, Nevada","nv","140","00","ACSSF","0001650",,,,,"32","003",,,,"003303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4148,4148,4316.825,0.96089132459301,1647,31,151,28,66,69,163,89,36,89,198,235,170,181,77,30,34,53625,53625,62321,31926,,45833,,46094,25000,46875,64830,65626.1687917426,57885,75273.3935742972,45268,49781.7204301075,34625,43777,53404,16424,31888,37938,16198,38656,42740,32666,46458,45625,58026,46098,44808,34914,47153,51354,38750,34009,25114,21047,35500,40568,63977,53625,66776,46771,1647,1525,122,1647,1470,177,1647,176,1471,1647,176,1471,1647,232,1415,1647,11,1636,1647,37,1610,1647,220,1427,1647,149,1498,26517,31716,16508,,9902,,25574,20953,24003,31819
