Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T004_001,SE_T004_002,SE_T004_003,SE_T007_001,SE_T007_002,SE_T007_003,SE_T007_004,SE_T007_005,SE_T007_006,SE_T007_007,SE_T007_008,SE_T007_009,SE_T007_010,SE_T007_011,SE_T007_012,SE_T007_013,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T017_001,SE_T017_002,SE_T017_003,SE_T017_004,SE_T017_005,SE_T017_006,SE_T017_007,SE_T017_008,SE_T017_009,SE_T057_001,SE_T093_001,SE_T094_001,SE_T094_002,SE_T094_003,SE_T118_001,SE_T118_002,SE_T118_003,SE_T118_004,SE_T118_005
"04013421002","14000US04013421002","Census Tract 4210.02, Maricopa County, Arizona","Census Tract 4210.02, Maricopa County, Arizona","az","140","00","ACSSF","0004296",,,,,"04","013",,,,"421002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268,2268,4611.754,0.491786834533596,2268,908,1360,2268,125,168,90,52,251,286,427,182,253,216,143,75,2268,1639,299,65,18,0,193,54,1073,464,271,193,81,112,609,217,392,43299,1520,1073,441,632,2259,255,335,590,1669
"04013421101","14000US04013421101","Census Tract 4211.01, Maricopa County, Arizona","Census Tract 4211.01, Maricopa County, Arizona","az","140","00","ACSSF","0004297",,,,,"04","013",,,,"421101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4299,4299,4450.262,0.966010653331212,4299,2067,2232,4299,391,364,135,224,505,839,512,525,383,198,144,79,4299,3259,112,514,93,0,195,126,1639,856,605,251,38,213,783,389,394,51626,1807,1639,803,836,4299,692,1047,1739,2560
"04013421102","14000US04013421102","Census Tract 4211.02, Maricopa County, Arizona","Census Tract 4211.02, Maricopa County, Arizona","az","140","00","ACSSF","0004298",,,,,"04","013",,,,"421102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6583,6583,6488.375,1.01458385135375,6583,3491,3092,6583,701,517,529,416,679,1293,622,820,426,262,233,85,6583,5988,31,504,32,0,28,0,2073,1292,955,337,206,131,781,466,315,41654,2326,2073,974,1099,6281,1004,1979,2983,3298
"04013421201","14000US04013421201","Census Tract 4212.01, Maricopa County, Arizona","Census Tract 4212.01, Maricopa County, Arizona","az","140","00","ACSSF","0004299",,,,,"04","013",,,,"421201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4120,4120,2336.756,1.76312786005186,4120,2259,1861,4120,171,108,122,87,1349,1023,567,280,279,87,21,26,4120,3214,145,241,140,0,253,127,2184,524,371,153,100,53,1660,927,733,37966,2406,2184,760,1424,4120,1168,811,1979,2141
"04013421202","14000US04013421202","Census Tract 4212.02, Maricopa County, Arizona","Census Tract 4212.02, Maricopa County, Arizona","az","140","00","ACSSF","0004300",,,,,"04","013",,,,"421202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4287,4287,7416.148,0.578062909943984,4287,2293,1994,4287,309,486,138,135,486,850,628,469,310,334,119,23,4287,3737,189,66,58,0,144,93,1409,991,762,229,47,182,418,146,272,52433,1575,1409,883,526,4287,683,771,1454,2833
"04013421302","14000US04013421302","Census Tract 4213.02, Maricopa County, Arizona","Census Tract 4213.02, Maricopa County, Arizona","az","140","00","ACSSF","0004301",,,,,"04","013",,,,"421302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6388,6388,6624.535,0.964294043061203,6388,3801,2587,6388,563,458,423,257,718,1528,870,781,406,317,28,39,6388,5212,82,208,102,15,674,95,2167,1000,615,385,139,246,1167,767,400,32319,2450,2167,631,1536,6388,1587,1968,3555,2833
"04013421303","14000US04013421303","Census Tract 4213.03, Maricopa County, Arizona","Census Tract 4213.03, Maricopa County, Arizona","az","140","00","ACSSF","0004302",,,,,"04","013",,,,"421303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5038,5038,7194.962,0.70021212453494,5038,2656,2382,5038,416,424,388,170,756,1055,556,550,351,231,84,57,5038,4054,368,149,78,0,318,71,1656,1132,683,449,171,278,524,387,137,40951,1796,1656,939,717,5038,793,1231,2024,3014
"04013421304","14000US04013421304","Census Tract 4213.04, Maricopa County, Arizona","Census Tract 4213.04, Maricopa County, Arizona","az","140","00","ACSSF","0004303",,,,,"04","013",,,,"421304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2584,2584,2877.803,0.897907248991115,2584,1500,1084,2584,296,103,81,33,842,668,189,90,181,78,12,11,2584,1569,293,472,42,0,100,108,1256,444,250,194,55,139,812,527,285,29053,1490,1256,10,1246,2572,773,598,1371,1201
"04013421400","14000US04013421400","Census Tract 4214, Maricopa County, Arizona","Census Tract 4214, Maricopa County, Arizona","az","140","00","ACSSF","0004304",,,,,"04","013",,,,"421400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2636,2636,2685.841,0.981443157265594,2636,1633,1003,2636,212,70,88,25,367,493,408,442,177,104,106,144,2636,2207,175,42,0,5,159,48,1179,474,279,195,50,145,705,334,371,29212,1419,1179,213,966,2636,731,798,1529,1107
"04013421501","14000US04013421501","Census Tract 4215.01, Maricopa County, Arizona","Census Tract 4215.01, Maricopa County, Arizona","az","140","00","ACSSF","0004305",,,,,"04","013",,,,"421501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3151,3151,6162.415,0.511325535099004,3151,1581,1570,3151,338,266,198,118,367,804,275,351,172,75,120,67,3151,2555,17,14,0,108,309,148,1210,682,512,170,28,142,528,362,166,32130,1460,1210,455,755,3151,881,851,1732,1419
"04013421502","14000US04013421502","Census Tract 4215.02, Maricopa County, Arizona","Census Tract 4215.02, Maricopa County, Arizona","az","140","00","ACSSF","0004306",,,,,"04","013",,,,"421502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2725,2725,5342.259,0.510083830504234,2725,1546,1179,2725,214,272,254,109,412,353,447,311,108,148,70,27,2725,2430,32,41,11,0,211,0,951,641,483,158,79,79,310,222,88,43317,1156,951,452,499,2725,519,937,1456,1269
"04013421601","14000US04013421601","Census Tract 4216.01, Maricopa County, Arizona","Census Tract 4216.01, Maricopa County, Arizona","az","140","00","ACSSF","0004307",,,,,"04","013",,,,"421601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2918,2918,5911.721,0.493595723223428,2918,1620,1298,2918,249,167,243,151,307,613,526,285,222,96,43,16,2918,2712,48,0,0,0,158,0,952,640,466,174,53,121,312,131,181,50395,1090,952,552,400,2918,250,603,853,2065
"04013421602","14000US04013421602","Census Tract 4216.02, Maricopa County, Arizona","Census Tract 4216.02, Maricopa County, Arizona","az","140","00","ACSSF","0004308",,,,,"04","013",,,,"421602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4106,4106,8324.376,0.493250161776811,4106,2150,1956,4106,344,437,432,133,339,845,708,426,183,159,57,43,4106,3002,43,142,26,0,712,181,1318,810,454,356,64,292,508,295,213,29919,1429,1318,665,653,3950,1257,1433,2690,1260
"04013421701","14000US04013421701","Census Tract 4217.01, Maricopa County, Arizona","Census Tract 4217.01, Maricopa County, Arizona","az","140","00","ACSSF","0004309",,,,,"04","013",,,,"421701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5034,5034,10171.02,0.494935497770646,5034,2669,2365,5034,716,372,268,176,673,1139,511,431,387,189,143,29,5034,4302,89,21,75,21,513,13,1908,1322,696,626,281,345,586,353,233,34694,2226,1908,841,1067,4996,1177,1537,2714,2282
"04013421702","14000US04013421702","Census Tract 4217.02, Maricopa County, Arizona","Census Tract 4217.02, Maricopa County, Arizona","az","140","00","ACSSF","0004310",,,,,"04","013",,,,"421702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2875,2875,5769.004,0.498352888121489,2875,1586,1289,2875,50,139,86,157,316,328,312,413,286,558,160,70,2875,2373,0,0,0,0,456,46,1261,673,496,177,44,133,588,330,258,35852,1706,1261,872,389,2875,545,670,1215,1660
"04013421801","14000US04013421801","Census Tract 4218.01, Maricopa County, Arizona","Census Tract 4218.01, Maricopa County, Arizona","az","140","00","ACSSF","0004311",,,,,"04","013",,,,"421801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2888,2888,5834.995,0.494944764222846,2888,1420,1468,2888,229,292,273,162,379,455,472,325,152,70,50,29,2888,1881,135,13,0,0,594,265,724,585,369,216,45,171,139,54,85,42973,780,724,559,165,2862,250,1132,1382,1480
"04013421802","14000US04013421802","Census Tract 4218.02, Maricopa County, Arizona","Census Tract 4218.02, Maricopa County, Arizona","az","140","00","ACSSF","0004312",,,,,"04","013",,,,"421802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4599,4599,9314.668,0.49373742272165,4599,2234,2365,4599,333,477,457,447,719,609,588,422,283,165,99,0,4599,3269,0,330,32,0,702,266,1160,930,657,273,95,178,230,133,97,42576,1348,1160,761,399,4599,1062,1044,2106,2493
"04013421901","14000US04013421901","Census Tract 4219.01, Maricopa County, Arizona","Census Tract 4219.01, Maricopa County, Arizona","az","140","00","ACSSF","0004313",,,,,"04","013",,,,"421901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3943,3943,7799.691,0.505532844167618,3943,1934,2009,3943,324,450,409,206,539,779,465,296,294,171,10,0,3943,3149,14,67,22,0,587,104,1134,933,663,270,155,115,201,81,120,40571,1224,1134,640,494,3943,694,1325,2019,1924
"04013421902","14000US04013421902","Census Tract 4219.02, Maricopa County, Arizona","Census Tract 4219.02, Maricopa County, Arizona","az","140","00","ACSSF","0004314",,,,,"04","013",,,,"421902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5188,5188,10224.16,0.507425517029423,5188,2804,2384,5188,496,440,358,181,780,935,743,765,282,123,76,9,5188,3947,89,284,18,0,742,108,1417,1081,581,500,217,283,336,194,142,39890,1730,1417,574,843,5127,1159,1872,3031,2096
"04013422001","14000US04013422001","Census Tract 4220.01, Maricopa County, Arizona","Census Tract 4220.01, Maricopa County, Arizona","az","140","00","ACSSF","0004315",,,,,"04","013",,,,"422001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4307,4307,8791.917,0.489881806402192,4307,2186,2121,4307,682,433,364,143,364,858,640,401,325,40,57,0,4307,3928,0,15,0,0,341,23,1076,849,532,317,92,225,227,173,54,40536,1208,1076,503,573,4242,1254,1151,2405,1837
"04013422002","14000US04013422002","Census Tract 4220.02, Maricopa County, Arizona","Census Tract 4220.02, Maricopa County, Arizona","az","140","00","ACSSF","0004316",,,,,"04","013",,,,"422002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3949,3949,7912.964,0.499054435773448,3949,2298,1651,3949,538,436,234,133,550,897,522,320,134,101,66,18,3949,3436,76,300,16,0,101,20,1261,741,531,210,75,135,520,352,168,36427,1369,1261,460,801,3949,1089,1246,2335,1614
"04013422102","14000US04013422102","Census Tract 4221.02, Maricopa County, Arizona","Census Tract 4221.02, Maricopa County, Arizona","az","140","00","ACSSF","0004317",,,,,"04","013",,,,"422102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4221,4221,8583.473,0.491759035176997,4221,2031,2190,4221,328,173,422,131,402,529,514,463,405,510,242,102,4221,3760,99,39,11,0,220,92,1647,854,571,283,27,256,793,415,378,33648,2011,1647,1176,471,4221,625,1352,1977,2244
"04013422103","14000US04013422103","Census Tract 4221.03, Maricopa County, Arizona","Census Tract 4221.03, Maricopa County, Arizona","az","140","00","ACSSF","0004318",,,,,"04","013",,,,"422103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4172,4172,14875.3,0.280465006015472,4172,1952,2220,4172,403,246,197,87,730,1054,732,328,203,90,81,21,4172,3142,265,99,424,72,58,112,2107,732,393,339,82,257,1375,691,684,28623,2585,2107,352,1755,4172,867,948,1815,2357
"04013422104","14000US04013422104","Census Tract 4221.04, Maricopa County, Arizona","Census Tract 4221.04, Maricopa County, Arizona","az","140","00","ACSSF","0004319",,,,,"04","013",,,,"422104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5887,5887,10011.09,0.588047898291421,5887,3101,2786,5887,513,360,311,110,999,1119,840,757,540,270,68,0,5887,4331,753,329,272,0,106,96,2510,1308,809,499,126,373,1202,779,423,32008,2744,2510,1005,1505,5872,1366,1390,2756,3116
"04013422105","14000US04013422105","Census Tract 4221.05, Maricopa County, Arizona","Census Tract 4221.05, Maricopa County, Arizona","az","140","00","ACSSF","0004320",,,,,"04","013",,,,"422105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2840,2840,5761.299,0.492944368854219,2840,1591,1249,2840,257,152,197,90,300,757,288,389,268,105,36,1,2840,2190,77,67,149,0,250,107,1166,584,456,128,29,99,582,437,145,48173,1337,1166,728,438,2840,277,749,1026,1814
"04013422106","14000US04013422106","Census Tract 4221.06, Maricopa County, Arizona","Census Tract 4221.06, Maricopa County, Arizona","az","140","00","ACSSF","0004321",,,,,"04","013",,,,"422106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5009,5009,10303.92,0.486125804443882,5009,2576,2433,5009,436,592,423,223,830,734,862,385,274,154,76,20,5009,3647,593,397,40,27,242,63,1887,1073,524,549,120,429,814,465,349,28798,2499,1887,437,1450,4975,1769,1477,3246,1729
"04013422107","14000US04013422107","Census Tract 4221.07, Maricopa County, Arizona","Census Tract 4221.07, Maricopa County, Arizona","az","140","00","ACSSF","0004322",,,,,"04","013",,,,"422107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3227,3227,13157.66,0.245256348678063,3227,1492,1735,3227,136,182,116,156,841,793,408,283,222,62,28,0,3227,2324,260,207,49,0,267,120,1729,737,209,528,174,354,992,436,556,34212,1974,1729,449,1280,3209,492,987,1479,1730
"04013422203","14000US04013422203","Census Tract 4222.03, Maricopa County, Arizona","Census Tract 4222.03, Maricopa County, Arizona","az","140","00","ACSSF","0004323",,,,,"04","013",,,,"422203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4901,4901,4807.457,1.01945800521083,4901,2361,2540,4901,609,273,166,125,588,1437,616,434,418,89,131,15,4901,3484,367,293,217,241,68,231,2069,1167,695,472,117,355,902,510,392,40272,2388,2069,628,1441,4901,828,1377,2205,2696
"04013422204","14000US04013422204","Census Tract 4222.04, Maricopa County, Arizona","Census Tract 4222.04, Maricopa County, Arizona","az","140","00","ACSSF","0004324",,,,,"04","013",,,,"422204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2942,2942,2976.25,0.9884922246744,2942,1615,1327,2942,244,149,176,85,503,609,364,381,254,106,71,0,2942,2262,96,197,99,0,113,175,1291,685,422,263,103,160,606,340,266,46335,1422,1291,599,692,2942,246,442,688,2254
"04013422205","14000US04013422205","Census Tract 4222.05, Maricopa County, Arizona","Census Tract 4222.05, Maricopa County, Arizona","az","140","00","ACSSF","0004325",,,,,"04","013",,,,"422205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515,1515,3003.217,0.504459094018968,1515,688,827,1515,33,135,67,20,162,232,210,209,264,112,55,16,1515,1478,0,0,0,0,25,12,588,384,267,117,27,90,204,48,156,72778,620,588,495,93,1510,71,135,206,1304
"04013422209","14000US04013422209","Census Tract 4222.09, Maricopa County, Arizona","Census Tract 4222.09, Maricopa County, Arizona","az","140","00","ACSSF","0004326",,,,,"04","013",,,,"422209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6226,6226,6171.101,1.00889618021396,6226,3299,2927,6226,544,313,336,250,967,1214,930,927,418,176,130,21,6226,4914,617,45,339,0,156,155,2651,1470,824,646,213,433,1181,723,458,52135,2964,2651,1163,1488,6088,529,1283,1812,4276
"04013422210","14000US04013422210","Census Tract 4222.10, Maricopa County, Arizona","Census Tract 4222.10, Maricopa County, Arizona","az","140","00","ACSSF","0004327",,,,,"04","013",,,,"422210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5691,5691,5645.13,1.00812552027268,5691,2898,2793,5691,291,564,443,231,521,826,954,1006,505,267,83,0,5691,4418,513,48,206,0,427,79,2015,1462,1162,300,179,121,553,312,241,63585,2107,2015,1587,428,5681,247,1111,1358,4323
"04013422211","14000US04013422211","Census Tract 4222.11, Maricopa County, Arizona","Census Tract 4222.11, Maricopa County, Arizona","az","140","00","ACSSF","0004328",,,,,"04","013",,,,"422211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621,2621,2667.403,0.982603780403616,2621,1276,1345,2621,111,62,203,128,227,385,319,444,387,183,104,68,2621,2336,47,0,54,0,126,58,1076,738,531,207,32,175,338,165,173,78333,1178,1076,835,241,2621,93,112,205,2416
"04013422212","14000US04013422212","Census Tract 4222.12, Maricopa County, Arizona","Census Tract 4222.12, Maricopa County, Arizona","az","140","00","ACSSF","0004329",,,,,"04","013",,,,"422212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4196,4196,5238.816,0.800944251479157,4196,1993,2203,4196,180,106,214,195,320,589,530,666,998,235,118,45,4196,3630,124,21,225,0,106,90,1744,1206,950,256,80,176,538,252,286,76250,1782,1744,1484,260,4133,132,574,706,3427
"04013422213","14000US04013422213","Census Tract 4222.13, Maricopa County, Arizona","Census Tract 4222.13, Maricopa County, Arizona","az","140","00","ACSSF","0004330",,,,,"04","013",,,,"422213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346,2346,4737.51,0.495196888943115,2346,1162,1184,2346,219,208,147,80,185,380,304,406,262,80,34,41,2346,2057,98,16,84,0,91,0,928,560,422,138,22,116,368,236,132,63300,943,928,789,139,2311,176,316,492,1819
"04013422215","14000US04013422215","Census Tract 4222.15, Maricopa County, Arizona","Census Tract 4222.15, Maricopa County, Arizona","az","140","00","ACSSF","0004331",,,,,"04","013",,,,"422215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920,1920,3835.477,0.500589578021211,1920,1066,854,1920,185,194,58,83,168,302,308,285,228,54,34,21,1920,1559,109,78,0,0,87,87,683,520,391,129,73,56,163,89,74,60759,802,683,477,206,1897,116,145,261,1636
"04013422216","14000US04013422216","Census Tract 4222.16, Maricopa County, Arizona","Census Tract 4222.16, Maricopa County, Arizona","az","140","00","ACSSF","0004332",,,,,"04","013",,,,"422216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5376,5376,5345.729,1.00566257449841,5376,2758,2618,5376,388,334,383,412,626,538,787,947,657,229,75,0,5376,4613,87,41,364,0,234,37,1837,1261,931,330,70,260,576,236,340,72546,1938,1837,1320,517,5376,453,410,863,4513
"04013422217","14000US04013422217","Census Tract 4222.17, Maricopa County, Arizona","Census Tract 4222.17, Maricopa County, Arizona","az","140","00","ACSSF","0004333",,,,,"04","013",,,,"422217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3694,3694,7417.654,0.498001149040073,3694,1939,1755,3694,115,173,419,185,277,711,594,620,327,231,32,10,3694,3219,198,88,63,0,88,38,1519,847,660,187,74,113,672,352,320,60018,1577,1519,1160,359,3694,212,826,1038,2656
"04013422218","14000US04013422218","Census Tract 4222.18, Maricopa County, Arizona","Census Tract 4222.18, Maricopa County, Arizona","az","140","00","ACSSF","0004334",,,,,"04","013",,,,"422218",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3088,3088,5902.797,0.523141806062422,3088,1566,1522,3088,322,180,231,107,315,629,338,495,344,76,51,0,3088,2624,161,155,47,0,49,52,1069,714,457,257,68,189,355,139,216,74514,1178,1069,766,303,3074,241,631,872,2202
"04013422219","14000US04013422219","Census Tract 4222.19, Maricopa County, Arizona","Census Tract 4222.19, Maricopa County, Arizona","az","140","00","ACSSF","0004335",,,,,"04","013",,,,"422219",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2871,2871,5656.131,0.507590768760319,2871,1460,1411,2871,162,232,129,113,201,622,468,528,251,108,51,6,2871,2220,201,25,16,0,318,91,1165,702,589,113,39,74,463,200,263,63183,1363,1165,802,363,2871,279,460,739,2132
"04013422220","14000US04013422220","Census Tract 4222.20, Maricopa County, Arizona","Census Tract 4222.20, Maricopa County, Arizona","az","140","00","ACSSF","0004336",,,,,"04","013",,,,"422220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,2012,4014.975,0.501123943431398,2012,1020,992,2012,120,173,148,61,145,179,299,307,377,161,31,11,2012,1667,158,0,22,71,70,24,756,575,504,71,17,54,181,76,105,80615,812,756,684,72,2012,235,149,384,1628
"04013422221","14000US04013422221","Census Tract 4222.21, Maricopa County, Arizona","Census Tract 4222.21, Maricopa County, Arizona","az","140","00","ACSSF","0004337",,,,,"04","013",,,,"422221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3195,3195,4437.72,0.719964339603118,3195,1483,1712,3195,100,139,73,100,626,645,268,493,446,199,64,42,3195,2666,89,50,189,0,201,0,1695,654,520,134,59,75,1041,490,551,41812,2023,1695,848,847,3179,335,654,989,2190
"04013422222","14000US04013422222","Census Tract 4222.22, Maricopa County, Arizona","Census Tract 4222.22, Maricopa County, Arizona","az","140","00","ACSSF","0004338",,,,,"04","013",,,,"422222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777,1777,4705.174,0.377669317386799,1777,810,967,1777,91,125,68,106,31,328,261,268,259,240,0,0,1777,1476,128,0,62,0,7,104,701,496,432,64,15,49,205,26,179,59926,866,701,592,109,1777,161,361,522,1255
"04013422301","14000US04013422301","Census Tract 4223.01, Maricopa County, Arizona","Census Tract 4223.01, Maricopa County, Arizona","az","140","00","ACSSF","0004339",,,,,"04","013",,,,"422301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5988,5988,3034.493,1.97331145935811,5988,2995,2993,5988,944,599,454,376,542,1031,778,622,304,112,197,29,5988,4181,68,267,126,0,1127,219,1666,1163,803,360,159,201,503,255,248,37262,1806,1666,1138,528,5894,1675,1123,2798,3096
"04013422302","14000US04013422302","Census Tract 4223.02, Maricopa County, Arizona","Census Tract 4223.02, Maricopa County, Arizona","az","140","00","ACSSF","0004340",,,,,"04","013",,,,"422302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900,4900,4842.318,1.01191202430282,4900,2228,2672,4900,368,540,411,231,625,922,539,588,484,123,31,38,4900,3655,115,102,30,25,704,269,1649,1191,802,389,103,286,458,179,279,58229,1917,1649,977,672,4863,356,1003,1359,3504
"04013422304","14000US04013422304","Census Tract 4223.04, Maricopa County, Arizona","Census Tract 4223.04, Maricopa County, Arizona","az","140","00","ACSSF","0004341",,,,,"04","013",,,,"422304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,2450,2428.6,1.00881162383764,2450,1151,1299,2450,163,172,144,74,663,394,410,252,100,42,9,27,2450,1746,257,105,135,0,187,20,1096,512,301,211,26,185,584,201,383,46250,1339,1096,293,803,2432,275,539,814,1618
"04013422305","14000US04013422305","Census Tract 4223.05, Maricopa County, Arizona","Census Tract 4223.05, Maricopa County, Arizona","az","140","00","ACSSF","0004342",,,,,"04","013",,,,"422305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6153,6153,6785.394,0.906800726489852,6153,2965,3188,6153,413,411,512,376,325,729,1094,1154,616,298,155,70,6153,5081,90,69,711,0,81,121,2350,1592,1326,266,109,157,758,368,390,95658,2452,2350,1784,566,6133,231,343,574,5559
"04013422307","14000US04013422307","Census Tract 4223.07, Maricopa County, Arizona","Census Tract 4223.07, Maricopa County, Arizona","az","140","00","ACSSF","0004343",,,,,"04","013",,,,"422307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5424,5424,1786.552,3.03601522478096,5424,2968,2456,5424,379,434,438,417,909,780,722,671,319,285,16,54,5424,4027,169,15,26,597,210,380,1737,1116,771,345,63,282,621,400,221,59851,1843,1737,887,850,5424,785,717,1502,3922
"04013422308","14000US04013422308","Census Tract 4223.08, Maricopa County, Arizona","Census Tract 4223.08, Maricopa County, Arizona","az","140","00","ACSSF","0004344",,,,,"04","013",,,,"422308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5594,5594,5485.322,1.01981244700748,5594,2843,2751,5594,413,482,352,391,692,938,889,831,328,170,84,24,5594,4663,146,0,323,11,292,159,1923,1302,1068,234,11,223,621,337,284,70156,2106,1923,1275,648,5555,302,577,879,4676
